time,pressure,temperature,humidity,gyro_x,gyro_y,gyro_z,uv_index,ir_light,visible_light,eco2,tvoc,rawh2,rawethanol,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,latitude,longitude,altitude,speed,course
2021-03-27 10:19:20,101.74,13.21,33.86,-1.28,0.06,-0.79,0.54,902.0,358.0,400.0,1.0,15305.0,19689.0,-0.32,-0.02,0.94,9.24,-8.3,-30.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:21,101.73,13.19,33.89,-1.22,0.18,-0.79,0.55,901.0,359.0,400.0,0.0,15294.0,19687.0,-0.32,-0.02,0.95,9.46,-9.07,-31.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:23,101.74,13.26,33.9,-1.4,0.18,-0.79,0.54,902.0,358.0,400.0,5.0,15307.0,19686.0,-0.32,-0.02,0.95,9.14,-8.36,-30.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:25,101.74,13.21,33.96,-1.28,0.12,-0.67,0.55,903.0,360.0,400.0,7.0,15297.0,19686.0,-0.32,-0.02,0.95,9.59,-8.79,-30.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:26,101.74,13.19,33.93,-1.22,0.12,-0.79,0.54,903.0,358.0,400.0,0.0,15307.0,19693.0,-0.32,-0.02,0.94,9.46,-9.08,-31.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:27,101.73,13.15,33.94,-1.34,0.12,-0.79,0.55,900.0,358.0,400.0,4.0,15302.0,19696.0,-0.32,-0.02,0.94,9.55,-7.8,-32.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:28,101.74,13.13,33.97,-1.4,0.06,-0.67,0.55,901.0,360.0,400.0,4.0,15302.0,19688.0,-0.32,-0.02,0.95,9.11,-8.68,-31.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:30,101.74,13.15,33.97,-1.34,0.18,-0.61,0.55,902.0,359.0,400.0,4.0,15295.0,19689.0,-0.32,-0.02,0.95,9.3,-8.44,-31.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:33,101.74,13.13,33.89,-1.28,0.0,-0.98,0.54,901.0,358.0,400.0,8.0,15299.0,19692.0,-0.32,-0.02,0.94,9.14,-8.39,-31.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:37,101.74,13.11,34.04,-1.28,0.12,-0.61,0.55,901.0,359.0,400.0,3.0,15295.0,19693.0,-0.32,-0.02,0.95,9.4,-7.78,-31.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:39,101.74,13.11,34.01,-1.34,0.06,-0.73,0.55,903.0,359.0,400.0,7.0,15295.0,19684.0,-0.32,-0.02,0.94,9.67,-8.58,-30.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:41,101.74,13.11,33.93,-1.34,0.06,-0.79,0.55,901.0,359.0,400.0,3.0,15304.0,19694.0,-0.32,-0.02,0.94,9.72,-8.28,-30.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:42,101.74,13.09,33.92,-1.22,0.18,-0.92,0.55,902.0,359.0,400.0,6.0,15296.0,19687.0,-0.32,-0.02,0.95,9.94,-7.71,-31.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:44,101.74,13.09,33.93,0.79,-0.61,5.25,0.57,927.0,363.0,400.0,5.0,15298.0,19692.0,-0.3,-0.04,0.94,9.03,-9.23,-30.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:46,101.73,13.13,33.9,-1.77,-0.43,0.0,0.57,937.0,364.0,400.0,3.0,15301.0,19688.0,-0.36,0.01,0.94,8.37,-8.94,-29.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:47,101.74,13.15,33.82,-1.53,-0.73,1.46,0.57,930.0,363.0,400.0,0.0,15301.0,19703.0,-0.34,-0.02,0.93,8.65,-8.9,-30.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:48,101.74,13.13,33.82,-1.28,0.06,-1.28,0.57,931.0,363.0,400.0,2.0,15293.0,19691.0,-0.34,-0.01,0.94,8.68,-9.53,-30.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:50,101.74,13.13,33.94,-1.34,0.12,-0.73,0.58,933.0,365.0,400.0,5.0,15292.0,19688.0,-0.34,-0.01,0.94,8.7,-9.14,-31.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:51,101.73,13.13,33.85,-1.22,0.18,-0.73,0.58,934.0,364.0,400.0,3.0,15285.0,19686.0,-0.34,-0.01,0.94,8.87,-9.23,-30.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:53,101.73,13.17,33.94,-1.28,-0.06,-1.4,0.57,933.0,363.0,400.0,3.0,15289.0,19682.0,-0.34,-0.01,0.94,8.69,-9.42,-30.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:54,101.74,13.21,33.89,-1.34,0.18,-0.73,0.57,934.0,364.0,400.0,9.0,15288.0,19689.0,-0.34,-0.01,0.94,8.08,-8.98,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:56,101.74,13.17,34.05,-1.4,0.18,-0.98,0.58,933.0,365.0,400.0,13.0,15278.0,19683.0,-0.34,-0.01,0.94,8.02,-9.11,-30.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:57,101.73,13.19,34.06,-1.4,0.12,-0.73,0.58,933.0,365.0,400.0,7.0,15270.0,19681.0,-0.34,-0.01,0.94,8.18,-8.72,-29.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:58,101.73,13.22,34.05,-1.34,0.12,-0.49,0.57,934.0,363.0,400.0,19.0,15262.0,19671.0,-0.34,-0.01,0.94,8.68,-9.03,-29.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:59,101.74,13.24,34.12,-1.22,0.24,-0.31,0.58,934.0,365.0,400.0,17.0,15266.0,19673.0,-0.34,-0.01,0.94,8.91,-9.36,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:01,101.73,13.28,34.2,-1.22,0.12,-0.79,0.57,933.0,364.0,400.0,15.0,15269.0,19671.0,-0.34,-0.01,0.94,8.73,-8.46,-30.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:02,101.74,13.28,34.07,-1.1,0.24,-0.92,0.58,932.0,365.0,400.0,13.0,15274.0,19678.0,-0.34,-0.01,0.94,8.56,-9.17,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:03,101.73,13.26,34.07,-1.28,0.24,-1.22,0.58,938.0,366.0,400.0,16.0,15267.0,19668.0,-0.35,-0.01,0.94,7.37,-7.5,-29.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:04,101.73,13.26,34.06,-1.4,0.06,-0.73,0.58,939.0,365.0,400.0,19.0,15267.0,19668.0,-0.35,-0.01,0.94,7.42,-8.87,-30.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:05,101.74,13.28,34.15,-1.4,0.12,-0.67,0.58,942.0,365.0,400.0,18.0,15276.0,19669.0,-0.35,-0.01,0.93,7.87,-9.34,-30.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:07,101.74,13.3,34.15,-1.4,0.12,-0.85,0.58,941.0,365.0,400.0,15.0,15272.0,19673.0,-0.35,-0.01,0.93,7.69,-8.11,-30.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:09,101.73,13.28,34.11,-1.22,0.24,-0.79,0.58,941.0,366.0,400.0,16.0,15273.0,19671.0,-0.35,-0.01,0.93,7.53,-8.18,-28.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:10,101.73,13.32,34.17,-1.22,0.06,-0.73,0.58,942.0,366.0,400.0,13.0,15273.0,19669.0,-0.35,-0.01,0.93,7.73,-7.98,-29.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:11,101.74,13.34,34.12,-1.22,0.18,-0.67,0.58,942.0,366.0,400.0,21.0,15274.0,19671.0,-0.35,-0.01,0.93,7.85,-8.91,-30.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:13,101.73,13.34,34.12,-1.34,0.12,-0.85,0.58,942.0,365.0,400.0,17.0,15275.0,19668.0,-0.35,-0.01,0.93,7.58,-8.75,-29.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:14,101.74,13.35,34.09,-1.16,0.24,-0.85,0.58,942.0,365.0,400.0,21.0,15270.0,19668.0,-0.35,-0.01,0.93,7.53,-8.67,-29.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:15,101.74,13.34,34.12,-1.16,0.06,-0.79,0.58,941.0,366.0,400.0,18.0,15279.0,19668.0,-0.35,-0.01,0.94,8.31,-8.12,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:16,101.73,13.35,34.13,-1.34,0.06,-0.73,0.58,941.0,365.0,400.0,14.0,15284.0,19667.0,-0.35,-0.01,0.93,8.35,-8.86,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:17,101.73,13.34,34.04,-1.4,0.12,-0.61,0.58,942.0,366.0,400.0,16.0,15283.0,19663.0,-0.35,-0.01,0.94,8.03,-9.0,-29.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:19,101.73,13.35,34.24,-1.34,0.18,-0.85,0.57,942.0,364.0,400.0,16.0,15290.0,19673.0,-0.35,-0.01,0.93,8.22,-9.69,-30.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:21,101.73,13.34,34.16,-1.34,0.24,-0.79,0.59,943.0,367.0,400.0,14.0,15288.0,19671.0,-0.35,-0.01,0.93,8.08,-9.08,-29.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:24,101.73,13.41,34.22,-1.28,0.24,-0.73,0.58,943.0,365.0,400.0,19.0,15289.0,19669.0,-0.35,-0.01,0.93,8.47,-8.22,-30.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:25,101.73,13.34,34.14,-1.16,0.06,-0.61,0.58,942.0,366.0,400.0,17.0,15291.0,19666.0,-0.35,-0.01,0.93,8.07,-8.8,-29.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:27,101.73,13.3,34.09,-1.34,0.18,-0.79,0.57,943.0,364.0,400.0,17.0,15285.0,19672.0,-0.35,-0.01,0.93,8.79,-8.45,-30.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:28,101.73,13.34,34.14,-1.22,0.06,-0.61,0.58,942.0,365.0,400.0,18.0,15290.0,19667.0,-0.35,-0.01,0.93,8.8,-8.45,-29.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:29,101.73,13.34,34.21,-1.22,0.18,-0.79,0.58,941.0,365.0,400.0,8.0,15295.0,19671.0,-0.35,-0.01,0.93,7.97,-8.75,-29.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:30,101.72,13.3,34.16,-1.28,0.18,-0.73,0.58,943.0,365.0,400.0,15.0,15297.0,19671.0,-0.35,-0.01,0.93,7.9,-8.42,-30.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:32,101.73,13.26,34.17,-1.28,0.18,-0.37,0.58,941.0,366.0,400.0,16.0,15295.0,19666.0,-0.35,-0.01,0.93,7.87,-8.8,-30.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:34,101.73,13.24,34.06,-1.34,0.31,-0.67,0.58,937.0,365.0,400.0,7.0,15307.0,19679.0,-0.34,-0.01,0.94,7.98,-9.41,-30.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:35,101.73,13.21,33.94,-1.34,0.18,-0.73,0.57,936.0,364.0,400.0,5.0,15309.0,19677.0,-0.35,-0.01,0.93,8.25,-9.3,-30.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:37,101.73,13.28,33.98,-1.28,0.12,-0.79,0.58,936.0,366.0,400.0,12.0,15300.0,19671.0,-0.35,-0.01,0.93,7.71,-8.69,-28.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:39,101.73,13.22,34.0,-1.28,0.06,-0.73,0.58,936.0,366.0,400.0,9.0,15306.0,19677.0,-0.35,-0.01,0.93,8.47,-8.64,-30.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:41,101.74,13.28,34.0,-1.22,0.31,-0.73,0.57,937.0,364.0,400.0,11.0,15305.0,19677.0,-0.35,-0.01,0.93,8.14,-8.84,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:42,101.73,13.28,34.07,-1.28,0.06,-0.79,0.6,937.0,368.0,400.0,11.0,15307.0,19683.0,-0.35,-0.01,0.93,7.74,-9.12,-29.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:44,101.73,13.28,33.95,-0.12,0.12,0.67,0.58,936.0,365.0,400.0,6.0,15300.0,19677.0,-0.3,0.01,0.92,8.18,-9.17,-30.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:46,101.72,13.28,33.94,-0.92,-0.12,-1.4,0.57,931.0,363.0,400.0,10.0,15300.0,19680.0,-0.36,-0.02,0.93,7.68,-7.86,-31.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:48,101.73,13.26,34.01,-1.28,0.0,-0.73,0.57,930.0,364.0,400.0,8.0,15301.0,19678.0,-0.35,-0.02,0.94,8.04,-8.91,-29.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:50,101.73,13.26,33.89,-2.5,0.37,1.22,0.52,840.0,354.0,400.0,41.0,15240.0,19632.0,-0.08,0.06,0.97,31.14,-14.39,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:53,101.74,13.28,34.05,-3.36,-0.31,-3.6,0.51,847.0,352.0,400.0,46.0,15242.0,19628.0,-0.13,0.03,1.0,31.92,-14.28,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:54,101.73,13.52,35.21,-0.43,-0.06,-4.39,0.51,836.0,352.0,400.0,43.0,15234.0,19622.0,-0.19,0.05,0.97,31.03,-13.66,-36.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:56,101.74,13.48,35.43,-0.31,2.5,2.87,0.51,837.0,352.0,400.0,39.0,15243.0,19639.0,0.01,-0.09,1.08,32.67,-13.65,-35.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:57,101.74,13.56,35.29,0.12,1.22,-0.55,0.51,844.0,353.0,400.0,46.0,15230.0,19623.0,-0.16,0.05,0.95,32.07,-13.99,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:58,101.73,13.56,35.37,-1.22,0.12,-0.67,0.5,840.0,352.0,400.0,43.0,15231.0,19622.0,-0.13,0.05,0.99,31.45,-13.9,-35.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:20:59,101.74,13.58,35.44,-1.22,0.24,-0.67,0.51,841.0,353.0,400.0,45.0,15228.0,19625.0,-0.12,0.05,0.99,31.4,-14.27,-36.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:00,101.74,13.52,35.5,-1.16,0.0,-0.67,0.51,839.0,352.0,400.0,40.0,15236.0,19631.0,-0.12,0.05,0.99,31.21,-13.87,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:03,101.73,13.5,35.45,-1.28,0.0,-0.73,0.51,840.0,352.0,400.0,40.0,15237.0,19631.0,-0.12,0.05,0.99,31.09,-13.88,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:05,101.74,13.52,35.42,-1.28,0.06,-0.67,0.51,840.0,352.0,400.0,41.0,15241.0,19631.0,-0.12,0.05,0.99,31.38,-14.05,-35.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:06,101.72,13.48,35.4,-1.22,0.12,-0.61,0.5,841.0,351.0,400.0,39.0,15247.0,19630.0,-0.12,0.05,0.99,31.79,-13.95,-34.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:07,101.73,13.5,35.36,-1.28,0.18,-0.73,0.51,840.0,352.0,400.0,36.0,15254.0,19632.0,-0.12,0.05,0.99,31.57,-14.71,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:09,101.73,13.45,35.29,-1.34,0.24,-0.73,0.51,840.0,352.0,400.0,39.0,15253.0,19636.0,-0.12,0.05,0.99,31.54,-14.33,-35.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:10,101.73,13.39,35.24,-2.2,2.62,-3.17,0.51,840.0,352.0,400.0,38.0,15262.0,19636.0,-0.23,0.08,0.99,31.62,-14.36,-36.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:12,101.74,13.41,35.06,-2.81,0.92,-2.08,0.49,834.0,349.0,400.0,33.0,15270.0,19635.0,-0.12,0.14,1.05,32.06,-13.67,-35.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:14,101.73,13.37,35.03,-1.22,0.12,-0.49,0.5,832.0,350.0,400.0,32.0,15280.0,19641.0,-0.12,0.04,0.99,31.18,-14.65,-36.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:15,101.74,13.39,34.95,-1.16,0.18,-0.61,0.5,831.0,351.0,400.0,31.0,15276.0,19644.0,-0.12,0.04,0.99,32.04,-13.92,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:17,101.73,13.37,35.01,-1.22,0.24,-0.67,0.5,830.0,351.0,400.0,28.0,15287.0,19653.0,-0.12,0.04,0.99,31.65,-14.58,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:18,101.73,13.37,34.98,-1.16,0.06,-0.73,0.5,831.0,351.0,400.0,31.0,15283.0,19649.0,-0.12,0.04,0.99,32.04,-14.01,-35.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:19,101.72,13.35,34.97,-1.34,-0.06,-0.67,0.5,830.0,350.0,400.0,26.0,15284.0,19655.0,-0.12,0.04,0.99,32.19,-13.22,-35.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:22,101.74,13.37,34.97,-1.34,0.12,-0.79,0.51,832.0,352.0,400.0,25.0,15280.0,19656.0,-0.12,0.04,0.99,31.8,-13.64,-36.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:24,101.73,13.37,34.98,-1.28,0.12,-0.79,0.5,831.0,350.0,400.0,22.0,15279.0,19664.0,-0.12,0.04,0.99,32.01,-13.85,-35.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:25,101.73,13.39,35.0,3.3,2.99,-8.73,0.5,832.0,351.0,400.0,29.0,15278.0,19652.0,-0.1,0.03,0.96,31.7,-14.09,-36.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:27,101.73,13.43,34.92,-2.56,-1.77,-0.24,0.5,828.0,350.0,400.0,25.0,15276.0,19657.0,-0.14,0.02,0.99,32.2,-13.4,-36.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:29,101.73,13.41,34.93,-1.1,0.12,-0.61,0.5,829.0,350.0,400.0,21.0,15281.0,19659.0,-0.11,0.04,0.99,31.6,-13.64,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:30,101.73,13.43,34.92,-1.4,0.06,-0.67,0.5,830.0,350.0,400.0,27.0,15276.0,19656.0,-0.12,0.04,0.99,31.68,-13.67,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:31,101.73,13.43,34.94,-1.22,0.12,-0.85,0.5,828.0,351.0,400.0,20.0,15282.0,19656.0,-0.12,0.04,0.99,31.62,-14.05,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:33,101.74,13.43,34.99,-1.34,0.12,-0.98,0.5,828.0,350.0,400.0,26.0,15281.0,19663.0,-0.12,0.04,0.99,31.95,-13.26,-35.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:34,101.73,13.41,35.05,-1.22,0.31,-0.85,0.5,827.0,350.0,400.0,30.0,15273.0,19656.0,-0.12,0.04,0.99,31.65,-12.59,-34.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:35,101.74,13.43,34.96,-1.22,0.12,-0.73,0.5,828.0,350.0,400.0,24.0,15272.0,19660.0,-0.12,0.04,0.99,31.84,-13.43,-35.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:37,101.74,13.47,35.04,-1.34,0.18,-0.73,0.49,830.0,349.0,400.0,19.0,15271.0,19655.0,-0.12,0.04,0.99,31.63,-13.34,-36.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:39,101.74,13.48,34.94,2.44,5.0,7.02,0.5,832.0,351.0,400.0,24.0,15272.0,19658.0,-0.07,0.17,0.79,31.7,-13.23,-36.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:41,101.73,13.47,34.97,-1.16,0.24,-0.79,0.5,829.0,351.0,400.0,21.0,15274.0,19655.0,-0.12,0.03,0.99,31.18,-13.21,-34.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:42,101.73,13.45,34.85,-1.34,0.18,-0.67,0.5,829.0,350.0,400.0,16.0,15280.0,19662.0,-0.12,0.04,0.99,31.73,-13.61,-35.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:44,101.74,13.39,34.94,-1.28,0.0,-0.73,0.5,826.0,351.0,400.0,16.0,15280.0,19660.0,-0.12,0.04,0.99,31.47,-13.78,-35.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:45,101.73,13.39,34.84,-1.28,0.06,-0.85,0.5,827.0,351.0,400.0,18.0,15278.0,19660.0,-0.12,0.04,0.99,31.65,-13.88,-35.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:46,101.73,13.41,34.8,-13.49,-2.14,-7.93,0.5,820.0,351.0,400.0,19.0,15277.0,19659.0,-0.09,-0.09,0.97,32.63,-13.61,-35.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:47,101.73,13.48,34.89,-1.22,0.24,-0.49,0.5,828.0,351.0,400.0,13.0,15273.0,19660.0,-0.13,0.04,0.99,31.07,-13.46,-35.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:48,101.74,13.47,34.82,-1.04,0.12,-0.79,0.51,829.0,352.0,400.0,18.0,15273.0,19654.0,-0.13,0.04,0.99,30.75,-13.6,-34.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:50,101.73,13.45,34.76,-1.34,0.0,-0.79,0.5,827.0,350.0,400.0,14.0,15279.0,19665.0,-0.13,0.04,0.99,31.54,-14.05,-36.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:52,101.73,13.37,34.86,-1.34,0.24,-0.73,0.5,828.0,350.0,400.0,18.0,15288.0,19669.0,-0.13,0.04,0.99,31.32,-13.7,-35.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:53,101.74,13.43,34.85,-1.28,0.12,-0.67,0.49,828.0,348.0,400.0,18.0,15283.0,19664.0,-0.13,0.04,0.99,30.88,-14.16,-35.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:54,101.72,13.45,34.79,-1.1,0.0,-0.67,0.5,827.0,350.0,400.0,19.0,15275.0,19659.0,-0.13,0.04,0.99,30.79,-13.84,-34.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:55,101.73,13.37,34.8,-1.1,0.06,-0.67,0.5,828.0,350.0,400.0,18.0,15285.0,19663.0,-0.13,0.04,0.99,31.15,-13.81,-35.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:57,101.73,13.37,34.87,-1.22,0.06,-0.73,0.5,826.0,350.0,400.0,11.0,15291.0,19672.0,-0.13,0.04,0.99,30.76,-13.65,-35.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:58,101.74,13.39,34.7,-1.22,0.18,-0.85,0.48,828.0,347.0,400.0,6.0,15292.0,19664.0,-0.13,0.04,0.99,31.54,-13.92,-35.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:21:59,101.73,13.32,34.71,-1.28,0.06,-0.67,0.49,829.0,349.0,400.0,11.0,15291.0,19670.0,-0.13,0.04,0.99,31.3,-13.17,-36.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:02,101.73,13.39,34.65,-1.34,0.18,-0.85,0.5,828.0,350.0,400.0,12.0,15294.0,19675.0,-0.13,0.04,0.99,31.49,-13.68,-36.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:04,101.73,13.39,34.61,-1.1,1.22,-0.49,0.5,827.0,351.0,400.0,12.0,15301.0,19679.0,-0.12,0.05,0.96,31.42,-13.5,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:06,101.73,13.35,34.58,-2.62,-0.43,6.96,0.52,846.0,354.0,400.0,11.0,15301.0,19672.0,-0.16,0.16,1.09,26.5,-13.62,-35.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:08,101.73,13.35,34.41,-1.28,0.67,0.0,0.52,857.0,354.0,400.0,6.0,15297.0,19681.0,-0.14,0.04,0.98,25.1,-14.17,-33.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:10,101.72,13.34,34.53,-1.22,0.24,-0.79,0.51,856.0,353.0,400.0,7.0,15302.0,19677.0,-0.15,0.04,0.99,24.98,-13.17,-33.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:15,101.73,13.35,34.49,-1.22,0.31,-0.73,0.51,856.0,353.0,400.0,9.0,15300.0,19682.0,-0.15,0.04,0.98,24.13,-14.26,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:17,101.73,13.32,34.41,-1.22,0.06,-0.73,0.52,856.0,354.0,400.0,8.0,15298.0,19681.0,-0.15,0.04,0.99,24.17,-14.75,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:18,101.73,13.34,34.42,-1.16,0.06,-0.67,0.52,857.0,354.0,400.0,2.0,15301.0,19680.0,-0.15,0.04,0.99,24.78,-13.83,-35.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:20,101.73,13.35,34.4,-1.28,0.18,-0.73,0.51,856.0,353.0,400.0,11.0,15305.0,19682.0,-0.15,0.05,0.99,24.27,-14.18,-33.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:22,101.73,13.34,34.56,-1.28,0.24,-0.79,0.53,857.0,355.0,400.0,2.0,15303.0,19690.0,-0.15,0.04,0.98,24.87,-13.54,-34.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:24,101.73,13.32,34.54,-1.22,0.37,-0.73,0.52,857.0,354.0,400.0,8.0,15303.0,19686.0,-0.15,0.04,0.99,24.51,-14.38,-34.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:27,101.73,13.34,34.67,0.18,0.49,-2.81,0.53,856.0,355.0,400.0,8.0,15296.0,19680.0,-0.13,0.0,0.98,24.85,-13.95,-34.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:31,101.73,13.3,34.53,-1.28,0.18,-0.98,0.53,862.0,355.0,400.0,4.0,15304.0,19685.0,-0.15,0.06,0.98,26.59,-14.48,-33.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:33,101.72,13.32,34.6,-1.4,0.24,-1.04,0.52,861.0,354.0,400.0,3.0,15310.0,19682.0,-0.15,0.06,0.98,26.99,-14.56,-34.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:22:35,101.73,13.22,34.53,-1.4,0.12,-0.55,0.53,862.0,355.0,400.0,0.0,15316.0,19692.0,-0.15,0.06,0.98,26.76,-14.65,-33.6,0.0,0.0,0.0,0.0,0.0
